id,specific_target,suicide,terrorists_killed,summary,source_urls,source_names,start_date,end_date,start_time,start_time_lookup,end_time,end_time_lookup,event_type,latitude,longitude,accuracy,area,country_code,country,region,targets,weapons,total_deaths,total_hostages,total_injured,deaths,hostages,injured,perpetrators,tnt_equivalent_in_kg,delivery_method,connected_attacks,author,updated_at,created_at,deleted_at,attributions
38438,,False,0,A roadside bomb explosion injured three people in the neighbourhood of Sadr City in eastern Baghdad on 13 November. Islamic State (IS) claimed responsibility for the attack in a statement posted online. The group claimed responsibility for eight explosions in and around Baghdad on 13 November.,http://www.alsumaria.tv/news/185815/%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9-%D9%85%D8%AF%D9%86%D9%8A%D9%8A%D9%86-%D8%A7%D8%AB%D9%86%D9%8A%D9%86-%D8%A8%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1-%D8%B9%D8%A8%D9%88%D8%A9-%D8%B4%D8%B1%D9%82%D9%8A-%D8%A8%D8%BA%D8%AF/ar	http://www.iraq-amsi.net/ar/91244,,2016-11-13,2016-11-13,Unspecified,unspecified,Unspecified,unspecified,Bombing,33.389934,44.460652,100-200m,"Sadr City, Baghdad, Baghdad",IRQ,Iraq,Middle East,Public Spaces; Civilians/General Public,Explosives,0,0,3,Iraq: 0,Iraq: 0,Iraq: 3,Iraq:Islamic State (IS):Global Islamist,0.0,Emplaced,,Unknown author,2022-10-29 12:59:50+0000,2021-07-11 13:25:24+0000,,"perpetrator_name: Islamic State (IS), perpetrator_type: Global Islamist,is_claimed: True, is_suspected: False,is_officially_attributed: False"
38435,,False,0,"A bomb explosion killed two people and injured six others near market in the town of Al-Wihda in Diyala province on the morning of 13 November. At the time of writing, no individual or group claimed responsibility for the attack.",http://www.iraq-amsi.net/ar/91237	https://www.kitabat.com/ar/page/13/11/2016/88658/%D8%B9%D8%B4%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%B6%D8%AD%D8%A7%D9%8A%D8%A7-%D9%81%D9%8A-%D8%B3%D9%84%D8%B3%D9%84%D8%A9-%D8%AA%D9%81%D8%AC%D9%8A%D8%B1%D8%A7%D8%AA-%D8%B6%D8%B1%D8%A8%D8%AA-%D8%A8%D8%BA%D8%AF%D8%A7%D8%AF.html,,2016-11-13,2016-11-13,Morning,morning,Unspecified,unspecified,Bombing,33.126606,44.68689,100-200m,"Al-Wihda, Diyala",IRQ,Iraq,Middle East,Civilians/General Public,Explosives,2,0,6,Iraq: 2,Iraq: 0,Iraq: 6,Afghanistan:Unknown:Undetermined,0.0,Emplaced,,Unknown author,2022-10-29 12:59:49+0000,2021-07-11 13:25:23+0000,,"perpetrator_name: Unknown, perpetrator_type: Undetermined,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38451,Military convoy,False,0,A roadside bomb explosion failed to cause any casualties on a highway in the Ghazaliya district in west Baghdad on the evening of 13 November.The explosion targeted an armyconvoy and causedmaterial damage to one of the vehicles .Islamic State (IS) claimed responsibility for the attack in a statement posted online. The group claimed responsibility for eight explosions in and around Baghdad on 13 November.,http://www.iraq-amsi.net/ar/91255	http://www.egynews.net/1150183/%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1%D8%A7%D9%86-%D8%AC%D8%AF%D9%8A%D8%AF%D9%8A%D8%A7%D9%86-%D9%81%D9%8A-%D8%A8%D8%BA%D8%AF%D8%A7%D8%AF-%D9%8A%D8%B1%D9%81%D8%B9-%D8%B9%D8%AF%D8%AF-%D8%AA%D9%81%D8%AC/,,2016-11-13,2016-11-13,Evening,evening,Unspecified,unspecified,Bombing,33.326433,44.28091,100-200m,"Ghazaliya, Baghdad",IRQ,Iraq,Middle East,Military,Explosives,0,0,0,,,,Iraq:Islamic State (IS):Global Islamist,0.0,Emplaced,,Unknown author,2022-10-29 12:59:56+0000,2021-07-11 13:25:32+0000,,"perpetrator_name: Islamic State (IS), perpetrator_type: Global Islamist,is_claimed: True, is_suspected: False,is_officially_attributed: False"
38412,,False,0,"An attacker threw a molotov cocktail at a church and killed a child andwounded three others in Samarinda in Kalimantan, Borneo, on the morning of 13 November. At the time of writing, no individual or group claimed responsibility for the attack.",http://www.ibtimes.co.uk/indonesia-police-arrest-5-people-after-molotov-cocktail-attack-church-kills-toddler-1591368	http://www.abc.net.au/news/2016-11-13/firebomb-attack-on-church-in-east-kalimantan-in-indonesia/8021722,,2016-11-13,2016-11-13,Morning,morning,Unspecified,unspecified,Armed attack,-0.499243,117.154945,100-200m,"Samarinda, Kalimantan, Borneo",IDN,Indonesia,Asia Pacific,Religious Institutions,Incendiaries,1,0,3,Indonesia: 1,Indonesia: 0,Indonesia: 3,Afghanistan:Unknown:Undetermined,0.0,Undetermined,,Unknown author,2022-10-29 12:59:40+0000,2021-07-11 13:25:08+0000,,"perpetrator_name: Unknown, perpetrator_type: Undetermined,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38417,,False,0,"Gunmen killed a soldier and wounded two people in an attack on a ckeckpoint in the Wardighley area in Mogadishu on the afternoon of 13 November. At the time of writing, no group claimed responsibility for the attack, however, Al-Shabaab has carried out similar attacks in the area before.",http://www.shabellenews.com/2016/11/one-soldier-dead-two-injured-in-mogadishu-attack/,,2016-11-13,2016-11-13,Afternoon,afternoon,Unspecified,unspecified,Armed attack,2.046884,45.331392,100-200m,"Wardhigley, Mogadishu, Banadiir",SOM,Somalia,East and Southern Africa,Military,Firearms,1,0,2,Somalia: 1,Somalia: 0,Somalia: 2,Somalia:Al-Shabaab:Global Islamist,0.0,Undetermined,,Unknown author,2022-10-29 12:59:42+0000,2021-07-11 13:25:11+0000,,"perpetrator_name: Al-Shabaab, perpetrator_type: Global Islamist,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38450,,False,0,"An IED explosion wounded three soldiers south of Sheikh Zuweid, North Sinai on 13 November. The IED was targeting a military vehicle. At the time of writing no individual or group claimed responsibility for the attack, however, TerrorismTracker data indicates that Islamic State – Sinai Province is active in the area.",http://www.alhayat.com/Edition/Print/18510016/%D8%AC%D8%B1%D8%AD-%D8%B6%D8%A7%D8%A8%D8%B7-%D9%88%D8%AC%D9%86%D8%AF%D9%8A%D9%8A%D9%86-%D9%81%D9%8A-%D8%B3%D9%8A%D9%86%D8%A7%D8%A1-%D9%88%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D9%8A%D8%B9%D9%84%D9%86-%D9%82%D8%AA%D9%84-14-%D9%85%D8%B3%D9%84%D8%AD%D8%A7%D9%8B; http://www.albawabhnews.com/2215487,,2016-11-13,2016-11-13,Unspecified,unspecified,Unspecified,unspecified,Bombing,31.174916,34.137955,100-200m,"Sheikh Zuweid, North Sinai ",EGY,Egypt,North Africa,Military,Explosives,0,0,3,Egypt: 0,Egypt: 0,Egypt: 3,Egypt:Islamic State - Sinai Province:National Islamist,0.0,Emplaced,,Unknown author,2022-10-29 12:59:56+0000,2021-07-11 13:25:31+0000,,"perpetrator_name: Islamic State - Sinai Province, perpetrator_type: National Islamist,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38460,,False,0,"Gunmen kidnapped a student from a market place in Kamkanar, Bijapur, Chhattisgarh on 13 November. At the time of writing no group claimed responsibility for the attack, however, local media outlets said that Communist Party of India -Maoist (CPI-Maoist) was responsible for the attack.",http://www.business-standard.com/article/news-ani/naxals-abduct-class-9-student-from-chhattisgarh-s-bijapur-dist-116111300818_1.html; http://naidunia.jagran.com/chhattisgarh/bijapur-maoists-in-bijapur-district-kidnapped-student-849619,,2016-11-13,2016-11-13,Unspecified,unspecified,Unspecified,unspecified,Kidnapping,18.799767,81.034781,100-200m,"Kamkanar, Bijapur, Chhattisgarh ",IND,India,South Asia,Civilians/General Public,Undetermined,0,1,0,India: 0,India: 1,India: 0,India:Communist Party of India -  Maoist (CPI-M):Far Left/Revolutionary,0.0,Undetermined,,Unknown author,2022-10-29 13:00:00+0000,2021-07-11 13:25:37+0000,,"perpetrator_name: Communist Party of India -  Maoist (CPI-M), perpetrator_type: Far Left/Revolutionary,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38447,,False,0,"A landmine explosion killed a tribal elder and former peace committee member in Safi in Mohmand Agency, Federally Administered Tribal Areas, on 13 November. At the time of writing, no individual or group claimed responsibility for the attack.",https://www.thenews.com.pk/print/164666-Ex-peace-body-member-killed-in-Mohmand-blast; http://tribune.com.pk/story/1230254/search-operation-ied-blast-kills-tribal-elder-mohmand-agency/,,2016-11-13,2016-11-13,Unspecified,unspecified,Unspecified,unspecified,Bombing,34.688557,71.363754,100-200m,"Safi, Mohmand Agency, Federally Administered Tribal Areas",PAK,Pakistan,South Asia,Government/Political ,UXO and Mines,1,0,0,Pakistan: 1,Pakistan: 0,Pakistan: 0,Afghanistan:Unknown:Undetermined,0.0,Emplaced,,Unknown author,2022-10-29 12:59:53+0000,2021-07-11 13:25:30+0000,,"perpetrator_name: Unknown, perpetrator_type: Undetermined,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38581,MINUSMA camp,False,0,"A rocket explosion failed to cause any casualties when it hit a MINUSMA camp in Aguelhok, Kidal on 13 November. According to local media sources, the attack coincided with an Ansar Al-Din call for MINUSMA forces to withdraw from Mali. At the time of writing, no individual or group claimed responsibility for the attack, however, TerrorismTracker data indicates that Ansar Al-Din is active in the area.",http://fr.alakhbar.info/11986-0-Mali-attaque-a-la-roquette-contre-la-MINUSMA-a-Aguelhok.html,,2016-11-13,2016-11-13,Unspecified,unspecified,Unspecified,unspecified,Explosive projectile,19.465621,0.857899,100-200m,"Aguelhok, Kidal ",MLI,Mali,West and Central Africa,Peacekeeping Forces,Rockets,0,0,0,,,,Mali:Ansar Al-Din:National Islamist,0.0,Undetermined,,Unknown author,2022-10-29 13:00:53+0000,2021-07-11 13:26:48+0000,,"perpetrator_name: Ansar Al-Din, perpetrator_type: National Islamist,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38429,,False,0,"A bomb explosion killed two people and injured seven others near shops in the Abu Ghraib area in Al-Anbar province on the afternoon of 12 November.  At the time of writing, no individual or group claimed responsibility for the attack.",http://www.iraq-amsi.net/ar/91223	http://www.sotaliraq.com/latestnews.php?id=360603#axzz4Pz0QiwIz,,2016-11-12,2016-11-12,Afternoon,afternoon,Unspecified,unspecified,Bombing,33.30125,44.105129,100-200m,"Abu Ghraib, Al-Anbar",IRQ,Iraq,Middle East,Civilians/General Public,Explosives,2,0,7,Iraq: 2,Iraq: 0,Iraq: 7,Afghanistan:Unknown:Undetermined,0.0,Emplaced,,Unknown author,2022-10-29 12:59:46+0000,2021-07-11 13:25:18+0000,,"perpetrator_name: Unknown, perpetrator_type: Undetermined,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38433,,False,0,"A bomb explosion killed two people and injured six others near a cafe in Al-Duanim in Al-Anbar province, northwest of Baghdad, on the evening of 12 November.  At the time of writing, no individual or group claimed responsibility for the attack.",http://www.iraq-amsi.net/ar/91232	http://burathanews.com/arabic/news/295230,,2016-11-12,2016-11-12,Evening,evening,Unspecified,unspecified,Bombing,33.378846,44.270182,100-200m,"Al-Duanim, Al-Anbar",IRQ,Iraq,Middle East,Civilians/General Public,Explosives,2,0,6,Iraq: 2,Iraq: 0,Iraq: 6,Afghanistan:Unknown:Undetermined,0.0,Emplaced,,Unknown author,2022-10-29 12:59:48+0000,2021-07-11 13:25:21+0000,,"perpetrator_name: Unknown, perpetrator_type: Undetermined,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38430,,False,0,"A bomb explosion killed two people and injured seven others near a marketin Amil district in southwest Baghdad on the afternoon of 12 November. At the time of writing, no individual or group claimed responsibility for the attack.",http://www.iraq-amsi.net/ar/91227	http://www.mustaqila.com/2016/11/%D9%85%D9%82%D8%AA%D9%84-%D9%88%D8%A3%D8%B5%D8%A7%D8%A8%D8%A9-%D8%AB%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D8%A3%D8%B4%D8%AE%D8%A7%D8%B5-%D8%A8%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1-%D9%86%D8%A7%D8%B3%D9%81-2/,,2016-11-12,2016-11-12,Afternoon,afternoon,Unspecified,unspecified,Bombing,33.277992,44.328386,100-200m,"Amil, Baghdad, Baghdad",IRQ,Iraq,Middle East,Civilians/General Public,Explosives,2,0,7,Iraq: 2,Iraq: 0,Iraq: 7,Afghanistan:Unknown:Undetermined,0.0,Emplaced,,Unknown author,2022-10-29 12:59:46+0000,2021-07-11 13:25:19+0000,,"perpetrator_name: Unknown, perpetrator_type: Undetermined,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38428,,False,0,"A bomb explosion killed two people and injured six others in Al-Kifah in central Baghdad on the morning of 12 November.  At the time of writing, no individual or group claimed responsibility for the attack.",http://www.iraqakhbar.com/iraq-news/69444.html	http://www.iraq-amsi.net/ar/91217,,2016-11-12,2016-11-12,Morning,morning,Unspecified,unspecified,Bombing,33.342257,44.398416,100-200m,"Al-Kifah, Baghdad, Baghdad",IRQ,Iraq,Middle East,Civilians/General Public,Explosives,2,0,6,Iraq: 2,Iraq: 0,Iraq: 6,Afghanistan:Unknown:Undetermined,0.0,Emplaced,,Unknown author,2022-10-29 12:59:45+0000,2021-07-11 13:25:18+0000,,"perpetrator_name: Unknown, perpetrator_type: Undetermined,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38434,,False,0,"A bomb explosion killed a person and injured seven other people close to a market in the Washash district in central Baghdad on the evening of 12 November.  At the time of writing, no individual or group claimed responsibility for the attack.",http://www.iraq-amsi.net/ar/91233	http://www.sotaliraq.com/latestnews.php?id=360917#axzz4Pz0QiwIz,,2016-11-12,2016-11-12,Evening,evening,Unspecified,unspecified,Bombing,33.332112,44.346122,100-200m,"Washash, Baghdad, Baghdad",IRQ,Iraq,Middle East,Civilians/General Public,Explosives,1,0,7,Iraq: 1,Iraq: 0,Iraq: 7,Afghanistan:Unknown:Undetermined,0.0,Emplaced,,Unknown author,2022-10-29 12:59:48+0000,2021-07-11 13:25:22+0000,,"perpetrator_name: Unknown, perpetrator_type: Undetermined,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38432,,False,0,"An explosion damaged a section of the Transandino oil pipeline and caused an oil spill in El Arenal, Ricaurte, Narino on 12 November. Ecopetrol operates the pipeline. At the time of writing, no individual or group claimed responsibility for the attack, however, according to local media outlets, members of the National Liberation Army (ELN) was responsible for the attack.",http://www.lapatilla.com/site/2016/11/12/eln-dinamita-oleoducto-y-provoca-derrame-de-crudo-en-colombia/; http://www.elcolombiano.com/colombia/eln-asesina-a-dos-policias-en-casanare-ED5360314,,2016-11-12,2016-11-12,Unspecified,unspecified,Unspecified,unspecified,Sabotage,1.207892,-77.993531,100-200m,"El Arenal, Ricaurte, Narino ",COL,Colombia,Latin America,Oil Sector,Explosives,0,0,0,,,,Colombia:National Liberation Army (ELN):Far Left/Revolutionary,0.0,Undetermined,,Unknown author,2022-10-29 12:59:47+0000,2021-07-11 13:25:21+0000,,"perpetrator_name: National Liberation Army (ELN), perpetrator_type: Far Left/Revolutionary,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38552,,False,0,"Militants attempted to attack a chemical tanker 280 kilometres east of Tarakan Island in the Celebes sea on 12 November. According to media reports, heavily armed militants approached the vessel in a small speed boat, but were unable to board. At the time of writing, no group had claimed responsibility for the attack, however, TerrorismTracker data indicates that Abu Sayyaf were active in the area.",http://www.maritimeherald.com/2016/unsuccessful-piracy-attack-against-chemical-tanker-southern-falcon-in-celebes-sea/; https://www.fleetmon.com/maritime-news/2016/15851/southern-falcon-crew-thwarted-pirates-attack-celeb/,,2016-11-12,2016-11-12,Evening,evening,Evening,evening,Undetermined,3.261177,120.206909,100-200m,"Offshore, Tarakan Island, Celebes sea",IDN,Indonesia,Asia Pacific,Maritime Sector,Undetermined,0,0,0,,,,Philippines:Abu Sayyaf:Global Islamist,0.0,Undetermined,,Unknown author,2022-10-29 13:00:41+0000,2021-07-11 13:26:31+0000,,"perpetrator_name: Abu Sayyaf, perpetrator_type: Global Islamist,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38414,,True,0,"A suicide bomb blast killed 52 people and wounded around 100 others who had gathered at the Shah Noorani shrine in Khuzdar, Balochistan province, on the evening of 12 November. According to media outlets, the attacker detonated his explosives shortly after the call for prayer. Islamic State (IS) claimed responsibility for the attack.",http://www.dawn.com/news/1296019/52-killed-in-suicide-attack-on-balochistan-shrine	http://www.aljazeera.com/news/2016/11/dozens-casualties-attack-pakistan-shrine-161112141000715.html,,2016-11-12,2016-11-12,Evening,evening,Unspecified,unspecified,Bombing,25.776484,67.016722,100-200m,"Shah Noorani, Khuzdar, Balochistan",PAK,Pakistan,South Asia,Public Spaces,Explosives,52,0,100,Pakistan: 52,Pakistan: 0,Pakistan: 100,Iraq:Islamic State (IS):Global Islamist,0.0,Person-borne,,Unknown author,2022-10-29 12:59:41+0000,2021-07-11 13:25:09+0000,,"perpetrator_name: Islamic State (IS), perpetrator_type: Global Islamist,is_claimed: True, is_suspected: False,is_officially_attributed: False"
38442,,False,0,Suspected militants wounded two Malian soldiers in an attack on an army security post 60 km south of Gao city in Gao region on the morning of 12 November. Al-Murabitoun claimed responsibility for the attack.,http://www.rfi.fr/afrique/20161112-mali-poste-securite-armee-attaque-sud-gao-tombouctou-mourabitoune; http://www.voaafrique.com/a/deux-soldats-blesses-dans-nouvelle-attaque-revendique-par-jihadistes-mali/3594202.html,,2016-11-12,2016-11-12,Morning,morning,Unspecified,unspecified,Armed attack,16.148071,0.072098,100-200m,"Gao, Gao ",MLI,Mali,West and Central Africa,Military,Firearms,0,0,2,Mali: 0,Mali: 0,Mali: 2,Algeria:Al-Murabitoun:Global Islamist,0.0,Undetermined,,Unknown author,2022-10-29 12:59:51+0000,2021-07-11 13:25:27+0000,,"perpetrator_name: Al-Murabitoun, perpetrator_type: Global Islamist,is_claimed: True, is_suspected: False,is_officially_attributed: False"
38410,,False,0,"A bomb explosion killed three people and injured seven others near a fruit and vegetable stall in the town of Yusufiya in Babil province, south of Baghdad, on the afternoon of 11 November. At the time of writing, no individual or group claimed responsibility for the attack.",http://www.albawaba.com/ar/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%82%D8%AA%D9%84-3-%D8%A7%D8%B4%D8%AE%D8%A7%D8%B5-%D9%88%D8%A7%D8%B5%D8%A7%D8%A8%D8%A9-7-%D8%A8%D8%AA%D9%81%D8%AC%D9%8A%D8%B1-%D9%81%D9%8A-%D8%A8%D8%BA%D8%AF%D8%A7%D8%AF-903308	http://www.iraq-amsi.net/ar/91205,,2016-11-11,2016-11-11,Afternoon,afternoon,Unspecified,unspecified,Bombing,33.076569,44.25602,100-200m,"Yusufiya, Babil",IRQ,Iraq,Middle East,Civilians/General Public,Explosives,3,0,7,Iraq: 3,Iraq: 0,Iraq: 7,Afghanistan:Unknown:Undetermined,0.0,Emplaced,,Unknown author,2022-10-29 12:59:39+0000,2021-07-11 13:25:07+0000,,"perpetrator_name: Unknown, perpetrator_type: Undetermined,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38424,Popular Mobilisation Forces patrol ,False,0,"A roadside bomb explosion killed a member of the Popular Mobilisation Forces near the village of Miah, northeast of Baqubah in Diyala province, on 11 November.  At the time of writing no individual or group claimed responsibility for the attack.",http://www.iraq-amsi.net/ar/91210	http://www.alsumaria.tv/news/185625/%D9%85%D9%82%D8%AA%D9%84-%D8%B9%D9%86%D8%B5%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D8%B4%D8%AF-%D8%A7%D9%84%D8%B4%D8%B9%D8%A8%D9%8A-%D8%A8%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1-%D8%B9%D8%A8%D9%88%D8%A9-%D9%86/ar,,2016-11-11,2016-11-11,Unspecified,unspecified,Unspecified,unspecified,Bombing,33.93678,45.202904,100-200m,"Miah, Diyala",IRQ,Iraq,Middle East,Military,Explosives,1,0,0,Iraq: 1,Iraq: 0,Iraq: 0,Afghanistan:Unknown:Undetermined,0.0,Emplaced,,Unknown author,2022-10-29 12:59:44+0000,2021-07-11 13:25:15+0000,,"perpetrator_name: Unknown, perpetrator_type: Undetermined,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38427,,False,0,"A bomb explosion killed a person and injured ten others near a cafe on Hospital Madain Street in Madain, Babil province, on the evening of 11 November. At the time of writing no individual or group claimed responsibility for the attack.",http://www.iraq-amsi.net/ar/91211	http://www.al-sharq.com/news/details/454377,,2016-11-11,2016-11-11,Evening,evening,Unspecified,unspecified,Bombing,33.106316,44.576705,100-200m,"Hospital Madain Street, Madain, Babil",IRQ,Iraq,Middle East,Civilians/General Public,Explosives,1,0,10,Iraq: 1,Iraq: 0,Iraq: 10,Afghanistan:Unknown:Undetermined,0.0,Emplaced,,Unknown author,2022-10-29 12:59:45+0000,2021-07-11 13:25:17+0000,,"perpetrator_name: Unknown, perpetrator_type: Undetermined,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38421,,False,0,An adhesive car bomb explosion killed a driver and injured a passenger traveling in a car on Palestine Street in Zayona district in eastern Baghdad on the evening of 11 November. At the time of writing no individual or group claimed responsibility for the attack.,http://www.iraq-amsi.net/ar/91209	http://fursanalmalhama.com/fursanalmalhamanews-53795.html,,2016-11-11,2016-11-11,Evening,evening,Unspecified,unspecified,Bombing,33.32629,44.45858,100-200m,"Palestine Street, Zayona, Baghdad",IRQ,Iraq,Middle East,Civilians/General Public,Explosives,1,0,1,Iraq: 1,Iraq: 0,Iraq: 1,Afghanistan:Unknown:Undetermined,0.0,Emplaced,,Unknown author,2022-10-29 12:59:43+0000,2021-07-11 13:25:13+0000,,"perpetrator_name: Unknown, perpetrator_type: Undetermined,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38407,military patrol,False,0,"A roadside bomb explosion killed two soldiers and injured three others in the Tarmiyah district in Salah Al-Din province north of Baghdad on the morning of 11 November. At the time of writing, no individual or group claimed responsibility for the attack.",http://www.iraq-amsi.net/ar/91202	http://www.sotaliraq.com/latestnews.php?id=360417#axzz4PhRKr5DM,,2016-11-11,2016-11-11,Morning,morning,Unspecified,unspecified,Bombing,33.673248,44.361488,100-200m,"Tarmiyah, Salah Al-Din",IRQ,Iraq,Middle East,Military,Explosives,2,0,3,Iraq: 2,Iraq: 0,Iraq: 3,Afghanistan:Unknown:Undetermined,0.0,Emplaced,,Unknown author,2022-10-29 12:59:37+0000,2021-07-11 13:25:06+0000,,"perpetrator_name: Unknown, perpetrator_type: Undetermined,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38420,,False,0,A bomb explosion killed two people and injured eight others near shopsin the village of Bakri in Ghazaliya district in west Baghdad on the evening of 11 November. At the time of writing no individual or group claimed responsibility for the attack.,http://www.iraq-amsi.net/ar/91209	http://fursanalmalhama.com/fursanalmalhamanews-53795.html,,2016-11-11,2016-11-11,Evening,evening,Unspecified,unspecified,Bombing,33.322719,44.287702,100-200m,"Bakri, Ghazaliya, Baghdad",IRQ,Iraq,Middle East,Civilians/General Public,Explosives,2,0,8,Iraq: 2,Iraq: 0,Iraq: 8,Afghanistan:Unknown:Undetermined,0.0,Emplaced,,Unknown author,2022-10-29 12:59:43+0000,2021-07-11 13:25:13+0000,,"perpetrator_name: Unknown, perpetrator_type: Undetermined,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38425,,False,0,"A bomb explosion killed two people and injured five others near a shopping area in the town of Mahmudiya in Babil province, south of Baghdad, on the evening of 11 November. At the time of writing no individual or group claimed responsibility for the attack.",http://www.iraq-amsi.net/ar/91211	http://www.al-sharq.com/news/details/454377,,2016-11-11,2016-11-11,Evening,evening,Unspecified,unspecified,Bombing,33.056387,44.364102,100-200m,"Mahmudiyah, Babil",IRQ,Iraq,Middle East,Civilians/General Public,Explosives,2,0,5,Iraq: 2,Iraq: 0,Iraq: 5,Afghanistan:Unknown:Undetermined,0.0,Emplaced,,Unknown author,2022-10-29 12:59:44+0000,2021-07-11 13:25:16+0000,,"perpetrator_name: Unknown, perpetrator_type: Undetermined,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38408,Popular Mobilisation Forces patrol ,False,0,"A roadside bomb explosion injured three members of the Popular Mobilisation Forces near the village of Al-Hamada, north of Miqdadiyah in Diyala province on the morning of 11 November. At the time of writing, no individual or group claimed responsibility for the attack.",http://www.iraq-amsi.net/ar/91203	http://fursanalmalhama.com/fursanalmalhamanews-53789.html,,2016-11-11,2016-11-11,Morning,morning,Unspecified,unspecified,Bombing,34.010353,44.898291,100-200m,"Al-Hamada, Miqdadiyah, Diyala ",IRQ,Iraq,Middle East,Military,Explosives,0,0,3,Iraq: 0,Iraq: 0,Iraq: 3,Afghanistan:Unknown:Undetermined,0.0,Emplaced,,Unknown author,2022-10-29 12:59:38+0000,2021-07-11 13:25:06+0000,,"perpetrator_name: Unknown, perpetrator_type: Undetermined,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38411,,False,0,"Gunmen killed a student and wounded two others in the Gulistan-i-Jauhar area in Karachi, Sindh, early in the evening on 11 November. Media reports indicate that all three students were Shia. At the time of writing, no group claimed responsibility for the attack.",http://www.dawn.com/news/1295696/one-killed-two-injured-in-karachis-suspected-sectarian-attack	http://pakobserver.net/one-killed-two-injured-in-karachi-attack/,,2016-11-11,2016-11-11,Evening,evening,Unspecified,unspecified,Armed attack,24.926295,67.130499,100-200m,"Gulistan-i-Jauhar, Karachi, Sindh",PAK,Pakistan,South Asia,Civilians/General Public; Religious Institutions,Firearms,1,0,2,Pakistan: 1,Pakistan: 0,Pakistan: 2,Afghanistan:Unknown:Undetermined,0.0,Undetermined,,Unknown author,2022-10-29 12:59:39+0000,2021-07-11 13:25:08+0000,,"perpetrator_name: Unknown, perpetrator_type: Undetermined,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38413,,False,0,"Unidentified gunmen on a motorbike killed a police officer close to Saleem Centre in North Karachi, Sindh, on the evening of 11 November. Media reports indicate that this attack was the second one to take place in Karachi on the evening of 11 November. At the time of writing, no group claimed responsibility for the attack.",http://pakobserver.net/ku-student-policeman-killed-in-fresh-wave-of-target-killing/	http://www.satp.org/satporgtp/detailed_news.asp?date1=11/12/2016&id=1#1,,2016-11-11,2016-11-11,Evening,evening,Unspecified,unspecified,Armed attack,24.853271,67.005087,100-200m,"Saleem Center, North Karachi, Sindh",PAK,Pakistan,South Asia,Law Enforcement/Internal Security Forces,Firearms,1,0,0,Pakistan: 1,Pakistan: 0,Pakistan: 0,Afghanistan:Unknown:Undetermined,0.0,Undetermined,,Unknown author,2022-10-29 12:59:40+0000,2021-07-11 13:25:09+0000,,"perpetrator_name: Unknown, perpetrator_type: Undetermined,is_claimed: False, is_suspected: False,is_officially_attributed: False"
38422,,False,3,"Nigerian soldiers intercepted three suicide bombers in Umarari-Molai, near Mulai, outside Maiduguri at around 0530hrs on 11 November. The soldiers shot the attackers, causing the suicide vests of two of the attackers to detonate. The explosion killed all three attackers. At the time of writing no group claimed responsibility for the failed attack, however, TerrorismTracker data indicates that Boko Haram is active in the area.",http://www.africanews.com/2016/11/11/nigeria-3-female-suicide-bombers-neutralized-in-maiduguri/; http://europe.newsweek.com/nigerian-troops-kill-three-female-suicide-bombers-maiduguri-520028?rm=eu,,2016-11-11,2016-11-11,Morning,morning,Unspecified,unspecified,Bombing,11.869907,13.125304,100-200m,"Umarari-Molai, Maiduguri, Borno ",NGA,Nigeria,West and Central Africa,Undetermined,Explosives,0,0,0,,,,Nigeria:Boko Haram:National Islamist,0.0,Person-borne,,Unknown author,2022-10-29 12:59:44+0000,2021-07-11 13:25:14+0000,,"perpetrator_name: Boko Haram, perpetrator_type: National Islamist,is_claimed: False, is_suspected: False,is_officially_attributed: False"
